record_id,year,state,district,season,crop_type,sowing_date,seed_variety,area_sown_hectares,irrigation_type,rainfall_mm,temperature_min_c,temperature_max_c,temperature_avg_c,humidity_pct,growing_season_days,soil_ph,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,soil_type,soil_moisture_pct,previous_yield_tonnes_ha,yield_trend_pct_yoy,ndvi,yield_tonnes_per_hectare
AGRI-04139,2024,Rajasthan,Kota,Kharif,Soybean,2024-07-27,NRC-86,13.67,Irrigated,1007.6,12,28,20,55.8,106,7.27,118.7,59.3,69.2,Sandy Loam,52.4,1.41,-5.5,0.689,1.08
AGRI-04140,2022,Maharashtra,Pune,Kharif,Soybean,2022-06-04,JS-335,0.54,Rainfed,823.3,18,29.8,23.3,65.6,90,6.32,57.6,27.2,69,Loamy,25.7,1.83,10.7,0.705,1.19
AGRI-04141,2022,Punjab,Bathinda,Kharif,Rice,2022-06-10,BPT-5204,2.75,Drip Irrigated,1254.3,17.1,35.5,25.9,81.9,136,6.35,94,50,54.6,Clay,47.8,5.08,9.4,0.854,4.26
AGRI-04142,2022,Rajasthan,Jodhpur,Kharif,Soybean,2022-07-18,NRC-37,6.93,Rainfed,808.3,19.8,30.4,25.3,64.2,93,6.7,138.9,50.4,56.5,Sandy Loam,35.2,1.6,1,0.462,1
AGRI-04143,2022,Punjab,Jalandhar,Kharif,Cotton,2022-06-04,Bunny-Bt,10.73,Rainfed,468.9,18.1,32.6,27.1,56,187,7.5,114.5,49.4,55.9,Black,38.7,1.98,2.6,0.624,1.34
AGRI-04144,2023,Punjab,Ludhiana,Rabi,Wheat,2023-11-30,HD-2967,0.94,Irrigated,180,6.2,21.1,15.6,53.4,148,7.04,147.9,68.2,89.4,Loamy,41.5,3.24,11,0.611,1.83
AGRI-04145,2018,Madhya Pradesh,Sagar,Rabi,Wheat,2018-12-06,HD-3086,8.07,Irrigated,778.2,13.8,32.2,22.4,53,145,6.28,128.3,61.9,21.5,Clay Loam,38,1.64,10.7,0.695,2.41
AGRI-04146,2018,Maharashtra,Nagpur,Kharif,Soybean,2018-07-21,NRC-37,4.68,Rainfed,1089.9,16.8,32.1,23.2,58.6,125,5.83,83.6,57.1,8,Loamy,23.8,1.51,-1.5,0.713,0.83
AGRI-04147,2024,Maharashtra,Nagpur,Kharif,Rice,2024-07-27,BPT-5204,11.9,Rainfed,1114.7,20.5,34.6,26,85.2,114,4.81,117.5,50.2,54.8,Clay Loam,28,3.81,-3.2,0.551,1.88
AGRI-04148,2025,Madhya Pradesh,Sagar,Rabi,Wheat,2025-10-20,GW-322,19.74,Irrigated,249.3,12.3,28.8,19.8,73.6,137,6.6,103.1,59.2,42.6,Clay Loam,40.5,4.36,-6.1,0.631,1.81
AGRI-04149,2018,Karnataka,Kalaburagi,Kharif,Cotton,2018-06-28,RCH-2,4.35,Irrigated,900.3,16.8,32.9,22.8,64.6,163,6.33,90.7,67.1,69.6,Sandy Loam,40,1.83,6.4,0.774,1.85
AGRI-04150,2017,Punjab,Jalandhar,Rabi,Wheat,2017-10-17,HD-3086,1.18,Drip Irrigated,471,8.9,26.2,17.2,61.3,130,7.04,117.3,49.3,25.2,Loamy,43.3,3.74,0.3,0.785,2.68
AGRI-04151,2023,Gujarat,Surat,Kharif,Rice,2023-07-04,BPT-5204,5.28,Drip Irrigated,953.7,17.2,32.1,24,76.8,129,6.47,118.7,41.8,19.5,Clay Loam,31.9,4.65,4.1,0.709,3.64
AGRI-04152,2017,Punjab,Bathinda,Kharif,Maize,2017-07-11,HQPM-1,10.88,Rainfed,527.8,16.6,33.6,24.2,67.6,128,6.21,83.6,56.5,59.7,Silty Loam,25,3.62,4.2,0.466,2.85
AGRI-04153,2025,Madhya Pradesh,Bhopal,Kharif,Groundnut,2025-07-26,GG-20,9.58,Irrigated,567.9,11.2,27,20.6,64.1,110,7.43,65.5,52.6,72.3,Red Loam,43.8,2.05,-6.6,0.63,1.19
AGRI-04154,2021,Madhya Pradesh,Jabalpur,Kharif,Rice,2021-07-30,Pusa-44,20.64,Rainfed,1114.6,26.6,41.1,32.7,89.5,143,5.74,170.1,42.2,38.8,Silty Loam,30.2,3.88,11.8,0.587,2.81
AGRI-04155,2020,Gujarat,Ahmedabad,Rabi,Wheat,2020-12-05,GW-322,5.91,Rainfed,435.3,15.6,28.3,22.9,53.9,131,5.78,103,85.6,113.6,Clay Loam,28.2,4.45,1.4,0.661,2.54
AGRI-04156,2021,Punjab,Amritsar,Rabi,Maize,2021-10-20,P-3396,11.97,Rainfed,664.3,17,33.2,24.4,68.8,125,6.82,123.1,68.6,53.4,Sandy Loam,18.1,4.56,-1.2,0.624,2.28
AGRI-04157,2024,Karnataka,Dharwad,Kharif,Soybean,2024-06-05,JS-335,0.64,Irrigated,1107.3,21.1,36.6,27.1,52.7,102,6.18,35.4,49.6,40,Loamy,36.9,1.45,1,0.741,0.9
AGRI-04158,2022,Gujarat,Junagadh,Rabi,Maize,2022-10-22,HQPM-1,0.5,Rainfed,484.8,21.5,37.2,27,75.9,105,7.26,93,58.1,71.7,Sandy Loam,39.3,4.92,16.7,0.628,3.56
AGRI-04159,2022,Punjab,Bathinda,Rabi,Maize,2022-11-09,HQPM-1,23.04,Irrigated,1007.2,13.5,31.2,21.6,74,98,7.02,118.4,58.1,44.3,Sandy Loam,49.8,4.77,-6.4,0.696,2.63
AGRI-04160,2018,Punjab,Jalandhar,Kharif,Rice,2018-06-17,BPT-5204,0.56,Rainfed,1201.1,20.7,37.5,28.6,73.2,117,5.75,75.9,63.3,37.1,Clay,29.3,3,5.4,0.635,2.52
AGRI-04161,2023,Karnataka,Kalaburagi,Kharif,Soybean,2023-07-01,NRC-86,8.22,Irrigated,674,22.8,38.9,28.4,62,124,7.26,73.8,59.7,38.5,Sandy Loam,42.7,1.32,11.2,0.756,1.35
AGRI-04162,2020,Madhya Pradesh,Jabalpur,Rabi,Groundnut,2020-11-09,Kadiri-6,6.28,Irrigated,742.7,23.4,38.7,28.5,55.5,112,6.97,95.2,66.5,48.7,Red Loam,43.6,2.05,4.6,0.847,1.92
AGRI-04163,2021,Karnataka,Mandya,Kharif,Soybean,2021-07-08,NRC-86,8.2,Irrigated,516.6,18.6,32.3,24.2,65,120,6.94,124.9,65.2,63.6,Loamy,50.7,1.17,6.7,0.513,1.02
AGRI-04164,2018,Rajasthan,Jodhpur,Rabi,Groundnut,2018-10-18,TG-37A,17.95,Rainfed,884.3,17.9,33.9,27.2,57.1,130,5.87,108,31.7,77.3,Red Loam,37.4,2.63,6.5,0.513,1.35
AGRI-04165,2024,Maharashtra,Jalgaon,Kharif,Groundnut,2024-07-17,Kadiri-6,2.87,Drip Irrigated,713.2,20.1,39.2,29.5,59.1,127,7.86,128.8,45.9,30.4,Loamy,35.5,2.61,16.8,0.622,1.54
AGRI-04166,2019,Karnataka,Mandya,Kharif,Groundnut,2019-07-29,TG-37A,3.2,Rainfed,201.9,20.2,35.3,28,57.2,139,7.1,113.7,53.9,35.6,Loamy,25.3,2.26,-1.5,0.464,0.82
AGRI-04167,2024,Punjab,Ludhiana,Kharif,Rice,2024-07-22,BPT-5204,4.14,Irrigated,1387.2,20.4,36,26.6,89.5,121,6.78,141.9,45.9,67.5,Silty Loam,39.4,3.07,-8.5,0.699,3.01
AGRI-04168,2025,Rajasthan,Jaipur,Kharif,Rice,2025-07-15,Pusa-44,19.82,Rainfed,1273.3,18.3,31.5,25.6,68.5,135,8.16,107.9,62.3,36,Silty Loam,31.3,4.59,0.8,0.521,1.25
AGRI-04169,2025,Maharashtra,Nashik,Rabi,Maize,2025-10-16,P-3396,2.64,Rainfed,686.5,15.6,30.2,24.7,61,120,6.3,61.7,74.3,70,Loamy,28.5,4.16,4.8,0.397,2.49
AGRI-04170,2017,Gujarat,Ahmedabad,Kharif,Groundnut,2017-07-17,GG-20,3.81,Irrigated,586.4,20.3,39.1,29.3,57.2,126,5.85,159.3,79.9,25.7,Loamy,48.1,2.35,-1.1,0.883,1.97
AGRI-04171,2019,Karnataka,Dharwad,Kharif,Maize,2019-06-21,HQPM-1,0.87,Rainfed,607.9,18,31.1,25.9,43.9,99,7.24,60.3,60.1,76,Loamy,27.8,5.7,3.6,0.589,2.41
AGRI-04172,2021,Gujarat,Surat,Kharif,Cotton,2021-07-12,RCH-2,3.12,Irrigated,780,16.1,33.1,25.2,58.5,182,6.63,30,39.1,75.8,Black,47.3,2.38,-1.5,0.691,1.48
AGRI-04173,2019,Madhya Pradesh,Bhopal,Kharif,Cotton,2019-06-29,Bt-Cotton,1.92,Rainfed,754.2,21.6,33.5,28.4,65.8,184,5.2,38.4,32.9,36.2,Sandy Loam,23.9,1.96,-2,0.653,0.78
AGRI-04174,2024,Madhya Pradesh,Bhopal,Kharif,Rice,2024-06-27,BPT-5204,18.93,Irrigated,1057.3,22.5,37,29.3,85.1,124,5.64,133.4,25.9,48.4,Clay Loam,46.5,3.04,3.8,0.641,3.12
AGRI-04175,2019,Gujarat,Banaskantha,Rabi,Maize,2019-11-27,P-3396,11.55,Rainfed,850.4,18.5,31.2,25.2,54.4,126,6.49,109.5,76.7,22.4,Sandy Loam,38.3,4.54,-8.7,0.648,2.71
AGRI-04176,2021,Karnataka,Dharwad,Kharif,Maize,2021-06-24,HQPM-1,0.67,Drip Irrigated,884.5,18.4,31.2,24.7,56.3,112,6.89,30.1,75.7,41.6,Loamy,46.1,4.88,-2.5,0.507,2.89
AGRI-04177,2020,Madhya Pradesh,Jabalpur,Kharif,Cotton,2020-07-25,RCH-2,1.13,Irrigated,692.1,19.9,37.2,28.5,57.9,158,7.86,67.7,63.6,107.6,Alluvial,41.3,2.17,-6.5,0.525,1.51
AGRI-04178,2022,Rajasthan,Jaipur,Rabi,Wheat,2022-12-09,HD-3086,1.47,Drip Irrigated,835.6,12.3,26.8,18.5,47.8,130,5.98,106.6,30.2,54.8,Clay Loam,36.8,3.19,-3.9,0.723,1.81
AGRI-04179,2023,Rajasthan,Kota,Rabi,Wheat,2023-10-15,GW-322,0.53,Drip Irrigated,587.4,13.3,24.5,18.8,56.4,146,6.49,49.5,71,86.6,Loamy,43.9,3.15,-9.8,0.733,2.19
AGRI-04180,2020,Punjab,Amritsar,Rabi,Wheat,2020-11-18,GW-322,2.28,Irrigated,889.3,14.1,32.1,22.2,64.7,136,7.23,149.4,64,14.4,Loamy,46.9,3.19,-14.3,0.662,1.58
AGRI-04181,2021,Madhya Pradesh,Indore,Kharif,Groundnut,2021-06-22,TG-37A,2.45,Drip Irrigated,647.2,18.5,33.2,24.1,41.1,110,7.89,106.2,44.5,39.2,Sandy Loam,29.8,3,3.7,0.64,1.19
AGRI-04182,2021,Maharashtra,Pune,Kharif,Groundnut,2021-06-16,Kadiri-6,1.35,Rainfed,502.5,21.1,34.9,27.6,68,101,6.71,105.9,41.1,64.9,Red Loam,44,2.1,8.3,0.581,1.48
AGRI-04183,2024,Rajasthan,Bikaner,Kharif,Soybean,2024-06-02,JS-335,6.56,Drip Irrigated,945.4,18.3,32.6,26.3,71.3,107,5.9,80.2,32.3,27.5,Black,55.4,1.81,3.1,0.54,0.92
AGRI-04184,2022,Punjab,Ludhiana,Rabi,Maize,2022-12-13,HQPM-1,0.58,Irrigated,522.4,19.2,31.7,26.7,64.2,128,6.73,189.6,33.2,23.4,Loamy,41.4,6.48,13.3,0.67,4.84
AGRI-04185,2025,Punjab,Amritsar,Kharif,Rice,2025-07-09,BPT-5204,1.51,Irrigated,1597.2,16.8,34.6,24.2,92.6,111,5.33,129.6,51.2,56.1,Clay Loam,32.4,3.16,-4.9,0.797,2.27
AGRI-04186,2024,Maharashtra,Jalgaon,Kharif,Soybean,2024-06-05,NRC-37,22.96,Drip Irrigated,550.2,21,37.4,29.2,76.3,91,7.11,125,21.9,60.3,Black,43.5,1.59,10,0.814,1.62
AGRI-04187,2022,Rajasthan,Bikaner,Kharif,Rice,2022-06-11,BPT-5204,0.64,Irrigated,1251.5,19.3,37.6,28.1,83.1,122,6.16,124.2,73.9,32.7,Silty Loam,42,3.79,18.7,0.813,4.04
AGRI-04188,2023,Karnataka,Kalaburagi,Kharif,Rice,2023-06-13,Swarna,0.63,Irrigated,1354.8,16.1,28.2,23.1,84.1,149,5.27,139.3,35,83.9,Clay Loam,48,3.07,-4.9,0.597,2.48
AGRI-04189,2022,Gujarat,Kheda,Rabi,Groundnut,2022-10-31,TG-37A,17.65,Irrigated,693.4,18.2,33.7,23.5,37.1,113,6.92,124.2,50.3,86.8,Red Loam,38.5,1.71,6.2,0.761,1.39
AGRI-04190,2022,Punjab,Amritsar,Rabi,Wheat,2022-10-24,GW-322,6.49,Rainfed,511.3,12.7,30.1,21.4,57.4,135,5.94,142.7,68,52.2,Loamy,28.3,2.69,6.4,0.43,2.2
AGRI-04191,2020,Karnataka,Dharwad,Kharif,Maize,2020-06-15,HQPM-1,14.68,Rainfed,700.6,21.3,33.9,26.5,47.4,119,7.04,115.5,33.1,46.3,Silty Loam,8,5.27,5.2,0.739,1.64
AGRI-04192,2018,Karnataka,Mysuru,Kharif,Soybean,2018-07-12,NRC-37,2.54,Rainfed,702.9,15.5,30.3,23.4,80.3,107,6.47,124.9,62,40.7,Black,30.4,1.33,-3.4,0.539,0.97
AGRI-04193,2021,Punjab,Patiala,Kharif,Soybean,2021-06-06,NRC-37,1.29,Drip Irrigated,1066,19.4,35.5,25.8,81.3,91,5.59,86.6,46.1,90.9,Loamy,49.1,1.35,-0.5,0.583,0.86
AGRI-04194,2020,Punjab,Amritsar,Kharif,Maize,2020-06-24,DHM-117,0.54,Irrigated,626.6,21.2,36.8,28.7,69.4,107,6.68,63,39.2,20.6,Loamy,37.1,4.49,-1.8,0.897,3.6
AGRI-04195,2019,Rajasthan,Jaipur,Kharif,Cotton,2019-07-02,Bunny-Bt,0.59,Rainfed,814.7,11,27.6,18.7,57,175,6.2,76.7,64.8,19.7,Sandy Loam,21.6,2.34,0.5,0.542,0.95
AGRI-04196,2017,Maharashtra,Nagpur,Kharif,Cotton,2017-06-29,RCH-2,7.59,Irrigated,535.3,17,33,25.9,34.3,160,6.06,79.7,69.9,114.2,Alluvial,40.1,1.85,-2.1,0.845,1.05
AGRI-04197,2021,Madhya Pradesh,Ujjain,Kharif,Groundnut,2021-06-30,Kadiri-6,3.27,Rainfed,332.1,18.2,31.8,25,53.5,130,6.83,167.7,83.7,58.6,Red Loam,29.1,1.86,-0.1,0.76,1.31
AGRI-04198,2018,Gujarat,Junagadh,Kharif,Cotton,2018-06-07,Bt-Cotton,7.94,Rainfed,839.5,25.7,40.2,32.9,63.2,156,7.58,152.1,42.8,97.9,Sandy Loam,31.5,1.97,4.2,0.527,1.24
AGRI-04199,2018,Karnataka,Kalaburagi,Kharif,Soybean,2018-07-01,NRC-37,9.36,Rainfed,485.6,18.4,30.1,25,66.2,113,6.97,134.3,22.7,34.7,Black,27.2,1.42,-0.7,0.615,0.88
AGRI-04200,2021,Gujarat,Banaskantha,Rabi,Maize,2021-11-24,P-3396,3.61,Rainfed,567.3,20.8,35.2,26.7,52.1,114,6.45,66.9,42.5,101.7,Sandy Loam,30.2,5.35,8.3,0.652,3.21
AGRI-04201,2022,Gujarat,Ahmedabad,Kharif,Soybean,2022-06-12,NRC-86,6.87,Drip Irrigated,849.6,20.6,34,26.2,80.8,106,6.86,124.8,63.2,68.5,Loamy,41.8,1.53,3.7,0.843,1.46
AGRI-04202,2019,Gujarat,Junagadh,Kharif,Rice,2019-06-19,Swarna,4.65,Rainfed,1137.2,21.9,38.8,29.5,86.4,143,6.46,94.3,80.3,60.3,Clay Loam,37,4.8,5,0.563,2.58
AGRI-04203,2024,Maharashtra,Nashik,Rabi,Wheat,2024-10-18,GW-322,5.96,Irrigated,770.4,13.1,26.1,19.9,50.2,122,7.57,144.3,55.7,32.2,Clay Loam,23.5,3.78,13.2,0.722,2.33
AGRI-04204,2025,Rajasthan,Udaipur,Rabi,Wheat,2025-11-20,GW-322,7.13,Irrigated,360.6,12.6,25.6,20.4,52.5,123,6.75,107.6,61.7,51,Loamy,40.9,3.74,0.7,0.595,2.45
AGRI-04205,2018,Punjab,Amritsar,Rabi,Wheat,2018-12-04,GW-322,0.72,Rainfed,323.5,16.5,28.8,23.6,57.6,143,8.09,89.3,96.2,56,Loamy,20.3,3.82,4.7,0.572,1.6
AGRI-04206,2018,Karnataka,Belagavi,Kharif,Rice,2018-07-02,Pusa-44,9.98,Rainfed,1273.5,20.2,37.1,27.3,80.9,136,6.14,86.3,37,59.9,Silty Loam,20.3,2.44,15,0.533,2.61
AGRI-04207,2025,Gujarat,Surat,Kharif,Soybean,2025-07-01,NRC-37,9.17,Irrigated,963.1,16.1,29,22.5,77.5,112,5.68,25,77.6,65.8,Loamy,38,1.92,6.3,0.646,1.1
AGRI-04208,2021,Madhya Pradesh,Jabalpur,Rabi,Groundnut,2021-10-15,Kadiri-6,1.67,Irrigated,687.8,13.3,31,22.6,72.5,105,7.01,75,75.8,51,Sandy Loam,59.8,1.99,11.1,0.528,1.05
AGRI-04209,2018,Gujarat,Ahmedabad,Rabi,Wheat,2018-12-10,HD-3086,6.57,Irrigated,522.4,13.1,28.2,20.3,73.1,133,7.34,108.5,64.1,41.3,Clay Loam,39.6,3.64,6.4,0.628,2.29
AGRI-04210,2024,Maharashtra,Pune,Kharif,Soybean,2024-06-09,NRC-37,18.36,Irrigated,954.9,21.2,32.7,26.8,60.1,124,6.39,114.6,75.7,63,Loamy,36.1,1.57,6.8,0.61,1.34
AGRI-04211,2023,Rajasthan,Bikaner,Kharif,Cotton,2023-06-21,Bunny-Bt,11.26,Rainfed,638.5,20.3,37.3,29.6,65.3,185,6.43,84.2,79.3,77.6,Black,39.4,1.81,5.1,0.725,1.58
AGRI-04212,2017,Maharashtra,Pune,Rabi,Maize,2017-12-06,DHM-117,5.66,Rainfed,498.6,22.8,38,30.3,63.6,126,6.15,79.7,58.4,89.9,Loamy,31.3,6.59,4.7,0.653,3.16
AGRI-04213,2024,Punjab,Bathinda,Kharif,Soybean,2024-07-27,NRC-37,16.49,Irrigated,1271.2,16.2,33.3,24.6,86.4,118,7.41,103,51.4,80.4,Black,32.7,1.4,11.2,0.699,0.64
AGRI-04214,2022,Punjab,Amritsar,Kharif,Rice,2022-07-05,Swarna,14.58,Rainfed,1386.9,18.3,37.6,27.6,80.3,141,5.72,103,38.7,59.6,Silty Loam,36.6,3.22,5,0.652,2.66
AGRI-04215,2021,Madhya Pradesh,Bhopal,Rabi,Wheat,2021-11-03,GW-322,1.4,Rainfed,427.7,13.1,28.3,19.9,52.4,131,6.94,124.7,39.2,35.3,Loamy,31.4,3.42,4.4,0.582,2.27
AGRI-04216,2018,Punjab,Amritsar,Rabi,Wheat,2018-11-15,GW-322,11.1,Rainfed,540.6,16.9,31.4,25.8,36.6,123,6.66,143.5,54.3,55.3,Clay Loam,17.4,4.24,12.2,0.419,1.39
AGRI-04217,2022,Rajasthan,Udaipur,Rabi,Wheat,2022-11-16,HD-2967,5.46,Rainfed,690.1,16.1,29.8,23.4,49.6,135,6.89,110.1,61.9,36,Clay Loam,36.4,4.16,-11.9,0.578,1.82
AGRI-04218,2025,Punjab,Ludhiana,Rabi,Groundnut,2025-11-20,GG-20,2.42,Rainfed,873,23.8,40.5,31.2,43.7,134,7.03,137.8,74.4,87.6,Sandy Loam,33.2,1.63,4.2,0.611,1.46
AGRI-04219,2020,Madhya Pradesh,Sagar,Rabi,Wheat,2020-11-02,HD-3086,17.21,Rainfed,334.2,9.1,23,17.2,56.8,125,7.22,135,81.6,27,Clay Loam,39.5,2.62,-6,0.563,2.03
AGRI-04220,2024,Punjab,Jalandhar,Kharif,Groundnut,2024-07-10,Kadiri-6,2.27,Irrigated,887.3,20.3,36.4,28.9,53.8,136,7.81,141.7,43,13.2,Red Loam,45.4,2.26,10.9,0.635,1.57
AGRI-04221,2023,Gujarat,Surat,Kharif,Soybean,2023-06-06,NRC-37,0.43,Irrigated,871.9,18.2,35.2,27.2,70.3,103,6.99,25,79.2,101.6,Black,27.2,1.83,4.8,0.662,1.21
AGRI-04222,2018,Gujarat,Ahmedabad,Kharif,Groundnut,2018-07-03,GG-20,3.46,Rainfed,735.6,18.4,35.3,27.2,55,130,7.39,126.3,39.7,43.6,Loamy,40.5,2.97,10,0.685,1.77
AGRI-04223,2018,Madhya Pradesh,Ujjain,Rabi,Wheat,2018-12-09,GW-322,2.1,Drip Irrigated,446.2,11.4,28.6,20.7,64.8,128,6.24,96.4,63.4,81.2,Loamy,46.1,3.34,13,0.495,2.78
AGRI-04224,2022,Madhya Pradesh,Bhopal,Kharif,Groundnut,2022-07-18,Kadiri-6,1.58,Drip Irrigated,577.5,13.6,27.2,21.5,54.7,108,5.68,87,77.8,47.2,Red Loam,33.1,2.24,8.7,0.685,1.52
AGRI-04225,2020,Punjab,Bathinda,Rabi,Groundnut,2020-10-28,Kadiri-6,18.93,Irrigated,342.9,19,36.4,28,47.5,134,7.49,83.8,43.7,64.6,Sandy Loam,40,2.25,-3.5,0.809,1.26
AGRI-04226,2017,Karnataka,Belagavi,Kharif,Rice,2017-06-30,Pusa-44,16.94,Rainfed,1126.4,19.5,38.7,28.4,68.2,121,6.34,122.5,42.6,41.5,Clay Loam,39.5,4.08,-9.1,0.663,2.28
AGRI-04227,2025,Maharashtra,Nagpur,Kharif,Soybean,2025-06-02,NRC-86,1.15,Rainfed,588.8,20.5,36.3,26,75.6,106,6.72,151.3,67,86.4,Sandy Loam,31.3,1.49,-6.2,0.529,1.02
AGRI-04228,2022,Gujarat,Surat,Kharif,Soybean,2022-06-22,NRC-86,6.21,Irrigated,751.7,22.6,40.7,30.2,65.1,96,6.81,117.7,39.9,50.1,Loamy,42.3,1.87,-6.4,0.82,1.28
AGRI-04229,2023,Punjab,Jalandhar,Kharif,Soybean,2023-06-04,NRC-86,11.4,Rainfed,575.5,19.6,34.9,28.4,77.5,98,6.53,89.6,40,32,Black,26.7,1.15,4.7,0.5,0.89
AGRI-04230,2021,Madhya Pradesh,Sagar,Kharif,Rice,2021-06-19,Swarna,1.68,Rainfed,1023.7,20.5,35.3,25.7,84.6,118,6.51,138.7,75.4,27.9,Clay Loam,26.7,4.84,18,0.588,3.3
AGRI-04231,2018,Karnataka,Belagavi,Kharif,Maize,2018-07-06,HQPM-1,8.64,Irrigated,734.5,22,34.1,27.3,76.6,113,7.2,115.1,62.5,71.9,Silty Loam,40.2,5.66,7.7,0.698,4.26
AGRI-04232,2022,Gujarat,Banaskantha,Kharif,Maize,2022-06-03,DHM-117,6.88,Rainfed,604.8,14.3,29.3,21.1,57.2,111,6.17,91.7,30.7,85.9,Loamy,37.8,3.71,2.3,0.637,2.67
AGRI-04233,2019,Maharashtra,Nagpur,Kharif,Maize,2019-07-29,DHM-117,9.82,Irrigated,803.7,15.2,31.3,21.2,60.4,119,7.25,96.1,32.5,108.3,Sandy Loam,37.8,5.92,-10,0.841,3.68
AGRI-04234,2017,Gujarat,Junagadh,Kharif,Rice,2017-06-26,Swarna,14.23,Rainfed,1135.7,20,34.2,29.1,74.4,112,6.02,30.9,21.8,75.5,Clay,14.9,4.86,8.4,0.516,1.73
AGRI-04235,2020,Punjab,Patiala,Kharif,Rice,2020-06-19,Pusa-44,0.83,Irrigated,1406.3,20.1,31.4,25.7,76.4,112,6.4,135.2,55.2,44.1,Clay Loam,46.3,5.7,-0.5,0.879,3.56
AGRI-04236,2025,Gujarat,Junagadh,Kharif,Cotton,2025-06-27,Bt-Cotton,4.05,Irrigated,697.4,9.4,25,18.2,55.3,150,5.76,119.7,65.8,57.3,Black,47.2,2.12,1.4,0.603,1.24
AGRI-04237,2017,Punjab,Jalandhar,Rabi,Maize,2017-11-18,DHM-117,15.9,Drip Irrigated,229.5,18.5,36.6,27.5,64.3,113,6.88,138.3,36.8,36.4,Sandy Loam,36.6,5.07,-10.5,0.612,1.71
AGRI-04238,2022,Punjab,Bathinda,Kharif,Maize,2022-07-15,P-3396,2.99,Rainfed,721.4,17.3,32,25.8,65.3,110,5.61,160.6,10.4,68.1,Loamy,32.9,5.24,6.5,0.437,2.96
AGRI-04239,2017,Maharashtra,Nashik,Kharif,Rice,2017-06-12,BPT-5204,1.82,Irrigated,1381.3,21.2,38.8,30.3,75.5,147,7.37,97.1,51,49,Clay Loam,38.3,4.12,4.1,0.618,2.11
AGRI-04240,2018,Maharashtra,Nagpur,Kharif,Groundnut,2018-06-24,GG-20,0.98,Rainfed,607.8,15.8,33,24.6,64.1,135,6.47,123.7,65.7,89.1,Red Loam,37.4,1.87,-10.8,0.596,1.4
AGRI-04241,2023,Punjab,Jalandhar,Rabi,Wheat,2023-12-04,GW-322,0.43,Irrigated,630,11,26.9,20.3,58.5,132,6.78,125.8,37.1,45.8,Loamy,62.2,3.24,15.1,0.777,1.95
AGRI-04242,2025,Maharashtra,Jalgaon,Rabi,Wheat,2025-11-21,HD-2967,4.93,Irrigated,676.6,17.6,32.7,24.9,77.2,133,7.68,103.7,80.9,79.6,Loamy,46.1,3.23,5.3,0.667,2.07
AGRI-04243,2021,Madhya Pradesh,Indore,Kharif,Maize,2021-06-01,HQPM-1,10.33,Irrigated,767.3,21.9,36.8,28.9,60,101,6.43,114.3,25.4,47.4,Sandy Loam,38.6,4.83,5.9,0.605,3.22
AGRI-04244,2018,Rajasthan,Kota,Kharif,Cotton,2018-06-29,RCH-2,18.11,Drip Irrigated,872.7,23,37.7,32.2,48.5,153,6.5,117.1,8,41.8,Alluvial,29,1.99,10.6,0.618,1.61
AGRI-04245,2022,Gujarat,Ahmedabad,Kharif,Maize,2022-07-19,DHM-117,1,Rainfed,638.5,19.1,30.8,24.7,60.2,114,5.96,94.1,31.6,57.8,Sandy Loam,28.4,4.86,11.6,0.579,2.99
AGRI-04246,2021,Rajasthan,Bikaner,Kharif,Cotton,2021-06-23,Bt-Cotton,13.13,Rainfed,412.6,18.5,33.9,25.7,53.3,184,5.63,109.2,55.9,50,Black,22.6,2.07,10.6,0.63,1.05
AGRI-04247,2025,Karnataka,Mysuru,Kharif,Maize,2025-06-07,HQPM-1,13.66,Irrigated,898.5,18.4,36,26.5,47,101,6.75,98.9,80.5,89.9,Silty Loam,37.4,5.24,6.8,0.595,3.37
AGRI-04248,2023,Rajasthan,Kota,Kharif,Cotton,2023-07-16,RCH-2,1.33,Rainfed,623.7,20,35.3,27.5,51.5,183,6.78,79.1,56.8,52.8,Black,34.4,2.07,2.6,0.612,1.26
AGRI-04249,2021,Rajasthan,Jodhpur,Kharif,Soybean,2021-06-22,JS-335,0.65,Irrigated,642.3,11.5,27.4,20.8,59.6,93,6.25,143.3,26.8,40.7,Sandy Loam,52.5,1.85,1.3,0.813,1.37
AGRI-04250,2021,Maharashtra,Pune,Kharif,Cotton,2021-07-08,Bunny-Bt,0.66,Rainfed,533.2,22,38.5,28.6,59.9,174,6.66,134.2,8,21.9,Alluvial,27.3,2.45,7.6,0.577,1.58
AGRI-04251,2018,Rajasthan,Jaipur,Rabi,Wheat,2018-10-27,GW-322,1.02,Rainfed,604.9,12.7,31.5,22.2,60.6,143,6.02,78.4,59.8,28.3,Loamy,34.5,2.85,-1.6,0.567,1.85
AGRI-04252,2021,Maharashtra,Kolhapur,Rabi,Groundnut,2021-11-13,TG-37A,5.44,Irrigated,645.5,16.6,31.1,24.4,65.6,109,7.34,144,63.2,91.3,Loamy,48.3,2.26,6.2,0.631,2
AGRI-04253,2021,Gujarat,Junagadh,Kharif,Groundnut,2021-06-28,Kadiri-6,1.68,Irrigated,698.7,20.4,37.7,27.8,64.6,118,7.02,140.5,35.6,76.8,Loamy,35.7,1.68,-4.2,0.612,1.61
