year,state,district,season,crop_type,seed_variety,area_sown_hectares,irrigation_type,rainfall_mm,temperature_min_c,temperature_max_c,temperature_avg_c,humidity_pct,growing_season_days,soil_ph,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,soil_type,soil_moisture_pct,previous_yield_tonnes_ha,yield_trend_pct_yoy,ndvi,yield_tonnes_per_hectare,sowing_year,sowing_month,sowing_day,sowing_day_of_year,temperature_range_c,rainfall_per_day,total_npk_kg_ha,np_ratio,kn_ratio
2025,Gujarat,Surat,Kharif,Soybean,JS-335,0.87,Rainfed,739.3,18.6,33.3,27.4,69.6,120,6.8,70.4,55.6,52.2,Black,36.2,2.26,-2.7,0.604,1.14,2025,6,26,177,14.699999999999996,6.160833333333333,178.2,1.2661870503597124,0.7414772727272727
2022,Karnataka,Kalaburagi,Kharif,Groundnut,Kadiri-6,5.48,Rainfed,600.7,15.0,33.9,24.4,49.4,116,7.21,100.2,50.7,19.1,Sandy Loam,32.4,2.21,-7.5,0.655,1.46,2022,6,20,171,18.9,5.17844827586207,170.0,1.9763313609467454,0.1906187624750499
2023,Gujarat,Banaskantha,Rabi,Groundnut,GG-20,0.84,Rainfed,961.6,23.8,39.7,30.2,46.2,116,7.07,77.8,65.4,44.8,Sandy Loam,17.2,2.14,-10.7,0.667,0.89,2023,11,17,321,15.900000000000002,8.289655172413793,188.0,1.1896024464831803,0.5758354755784062
2025,Rajasthan,Udaipur,Kharif,Cotton,Bt-Cotton,17.22,Irrigated,788.8,17.4,31.6,22.7,47.1,156,6.27,134.2,24.8,93.6,Black,29.3,2.11,7.8,0.672,1.66,2025,7,3,184,14.200000000000003,5.056410256410256,252.6,5.411290322580644,0.6974664679582713
2017,Madhya Pradesh,Indore,Kharif,Cotton,RCH-2,4.73,Irrigated,689.9,17.6,30.6,23.5,58.6,162,8.02,145.6,34.9,32.5,Black,57.1,1.99,3.9,0.746,1.29,2017,7,10,191,13.0,4.258641975308642,213.0,4.171919770773639,0.22321428571428573
2022,Rajasthan,Jaipur,Rabi,Maize,HQPM-1,19.42,Irrigated,385.6,20.2,34.2,25.7,49.2,102,5.2,89.8,56.5,50.9,Loamy,33.6,3.71,0.2,0.715,1.96,2022,11,17,321,14.000000000000004,3.7803921568627454,197.20000000000002,1.5893805309734512,0.566815144766147
2023,Punjab,Ludhiana,Kharif,Groundnut,Kadiri-6,0.59,Drip Irrigated,951.2,15.5,30.4,22.8,25.0,134,6.89,62.2,44.8,73.9,Red Loam,40.9,2.41,-0.3,0.608,0.54,2023,7,7,188,14.899999999999999,7.098507462686568,180.9,1.3883928571428572,1.1881028938906752
2024,Gujarat,Banaskantha,Kharif,Cotton,RCH-2,2.19,Irrigated,551.7,21.8,38.0,30.6,48.5,155,7.74,108.0,43.7,58.8,Sandy Loam,41.2,2.84,9.7,0.513,1.55,2024,6,26,178,16.2,3.5593548387096776,210.5,2.471395881006865,0.5444444444444444
2019,Gujarat,Surat,Kharif,Rice,BPT-5204,1.03,Irrigated,1090.1,22.7,40.3,30.2,73.1,123,7.54,78.4,77.5,69.1,Silty Loam,34.8,3.67,10.0,0.642,2.43,2019,6,28,179,17.599999999999998,8.862601626016259,225.0,1.0116129032258065,0.881377551020408
2024,Gujarat,Kheda,Kharif,Cotton,Bt-Cotton,6.72,Rainfed,500.6,21.4,36.2,26.9,55.0,179,6.8,114.4,17.3,42.8,Sandy Loam,30.8,1.9,-0.7,0.512,1.14,2024,7,13,195,14.800000000000004,2.7966480446927378,174.5,6.61271676300578,0.37412587412587406
2017,Rajasthan,Udaipur,Rabi,Wheat,HD-2967,19.01,Rainfed,635.8,17.9,30.1,23.4,56.8,150,5.86,46.5,47.9,95.8,Clay Loam,32.0,2.97,4.7,0.533,2.04,2017,10,17,290,12.200000000000003,4.238666666666666,190.2,0.9707724425887265,2.0602150537634407
2021,Maharashtra,Nashik,Kharif,Rice,Swarna,2.27,Irrigated,1315.8,24.5,39.4,30.5,81.5,133,6.11,86.1,30.9,81.1,Clay,46.6,2.85,-4.6,0.698,2.9,2021,7,25,206,14.899999999999999,9.893233082706766,198.1,2.7864077669902914,0.9419279907084785
2019,Punjab,Bathinda,Kharif,Maize,DHM-117,2.62,Rainfed,759.7,21.8,37.5,28.1,64.9,106,6.64,94.7,61.5,42.0,Loamy,41.2,5.47,4.4,0.388,2.61,2019,7,9,190,15.7,7.166981132075472,198.2,1.5398373983739837,0.44350580781414994
2024,Madhya Pradesh,Bhopal,Rabi,Groundnut,GG-20,14.48,Rainfed,702.5,16.4,33.7,25.7,49.7,105,6.92,123.5,15.3,96.9,Sandy Loam,29.5,2.69,14.0,0.646,1.78,2024,11,25,330,17.300000000000004,6.690476190476191,235.70000000000002,8.071895424836601,0.7846153846153847
2021,Gujarat,Surat,Rabi,Maize,P-3396,7.66,Drip Irrigated,662.2,20.5,36.4,28.7,59.0,95,6.18,136.2,72.6,79.9,Loamy,40.1,2.82,-3.5,0.855,3.73,2021,11,1,305,15.899999999999999,6.970526315789474,288.7,1.8760330578512396,0.5866372980910427
2024,Rajasthan,Udaipur,Rabi,Groundnut,TG-37A,3.31,Irrigated,740.5,22.7,39.5,29.2,62.0,140,6.65,153.9,36.2,57.8,Sandy Loam,47.3,2.73,-2.9,0.724,2.1,2024,12,10,345,16.8,5.289285714285715,247.90000000000003,4.251381215469613,0.3755685510071475
2018,Punjab,Bathinda,Kharif,Groundnut,GG-20,1.51,Drip Irrigated,350.7,16.6,31.5,25.5,52.9,110,6.81,132.6,78.2,38.0,Loamy,40.2,1.62,16.9,0.696,1.65,2018,7,16,197,14.899999999999999,3.188181818181818,248.8,1.6956521739130432,0.28657616892911014
2025,Madhya Pradesh,Ujjain,Kharif,Rice,Swarna,1.15,Rainfed,1252.7,21.5,39.5,30.6,69.5,117,5.86,136.6,52.4,24.3,Clay,27.3,5.81,-5.8,0.648,2.98,2025,7,14,195,18.0,10.706837606837608,213.3,2.6068702290076335,0.177891654465593
2024,Madhya Pradesh,Bhopal,Rabi,Wheat,HD-3086,12.11,Drip Irrigated,378.8,4.0,22.6,12.6,56.7,115,6.27,106.9,43.1,51.7,Clay Loam,40.3,4.09,5.2,0.621,1.86,2024,10,29,303,18.6,3.293913043478261,201.7,2.480278422273782,0.48362956033676335
2024,Maharashtra,Kolhapur,Rabi,Maize,DHM-117,3.4,Rainfed,690.4,18.0,30.3,24.4,56.3,107,6.56,118.6,61.9,91.3,Loamy,36.5,5.59,-0.4,0.572,2.89,2024,11,18,323,12.3,6.452336448598131,271.8,1.9159935379644588,0.769814502529511
2023,Gujarat,Kheda,Kharif,Rice,Swarna,2.05,Drip Irrigated,1187.2,24.3,37.2,30.5,58.0,122,6.9,204.3,92.6,52.3,Clay,45.3,4.07,-4.4,0.713,2.77,2023,6,15,166,12.900000000000002,9.731147540983606,349.2,2.2062634989200864,0.25599608418991676
2023,Karnataka,Belagavi,Kharif,Cotton,Bunny-Bt,14.33,Rainfed,940.8,22.9,36.9,28.3,47.4,176,6.26,53.7,30.0,93.5,Sandy Loam,37.3,1.68,4.0,0.702,1.22,2023,7,10,191,14.0,5.345454545454545,177.2,1.79,1.7411545623836127
2019,Madhya Pradesh,Ujjain,Rabi,Wheat,HD-2967,1.63,Rainfed,433.5,15.0,30.5,22.7,53.0,135,6.92,52.2,50.8,64.2,Loamy,29.2,2.38,-3.7,0.621,2.01,2019,10,22,295,15.5,3.2111111111111112,167.2,1.0275590551181104,1.2298850574712643
2025,Karnataka,Dharwad,Rabi,Groundnut,TG-37A,1.85,Rainfed,889.8,17.3,29.8,24.3,63.1,125,7.59,123.7,63.3,65.7,Sandy Loam,42.3,2.91,-4.6,0.766,1.46,2025,11,4,308,12.5,7.118399999999999,252.7,1.954186413902054,0.5311236863379143
2020,Madhya Pradesh,Indore,Kharif,Rice,Pusa-44,5.26,Irrigated,1014.1,20.5,35.1,26.5,80.6,147,6.73,126.1,51.7,49.2,Clay,45.4,5.02,12.6,0.666,3.68,2020,6,16,168,14.600000000000001,6.898639455782313,227.0,2.439071566731141,0.39016653449643146
2023,Karnataka,Dharwad,Rabi,Wheat,HD-2967,1.82,Irrigated,612.5,17.1,33.9,23.7,51.4,123,6.47,97.1,44.3,40.1,Loamy,36.1,3.15,-1.7,0.892,2.69,2023,10,18,291,16.799999999999997,4.979674796747967,181.49999999999997,2.1918735891647856,0.4129763130792997
2023,Gujarat,Surat,Kharif,Cotton,Bt-Cotton,0.73,Irrigated,501.6,23.9,38.4,29.5,42.7,153,6.64,151.4,97.3,52.9,Sandy Loam,39.2,1.2,13.6,0.62,1.71,2023,7,15,196,14.5,3.27843137254902,301.59999999999997,1.5560123329907503,0.3494055482166446
2021,Rajasthan,Kota,Kharif,Soybean,NRC-86,3.33,Drip Irrigated,497.0,19.7,32.7,26.8,69.8,111,6.3,89.7,30.2,73.0,Black,34.0,1.8,6.3,0.879,1.27,2021,6,12,163,13.000000000000004,4.4774774774774775,192.9,2.9701986754966887,0.8138238573021181
2017,Rajasthan,Jodhpur,Rabi,Maize,P-3396,1.76,Irrigated,647.3,19.7,33.5,28.2,52.8,108,5.64,74.6,73.9,103.3,Loamy,48.2,4.24,3.6,0.733,3.57,2017,11,13,317,13.8,5.993518518518518,251.8,1.0094722598105546,1.3847184986595176
2018,Maharashtra,Kolhapur,Kharif,Rice,Pusa-44,10.4,Rainfed,1172.1,18.9,33.9,27.1,93.5,130,6.19,149.5,33.6,38.8,Clay,38.4,3.73,8.3,0.847,3.3,2018,6,8,159,15.0,9.016153846153845,221.89999999999998,4.449404761904762,0.25953177257525084
2018,Gujarat,Ahmedabad,Kharif,Cotton,Bunny-Bt,2.35,Irrigated,735.2,14.9,33.9,24.1,57.9,159,6.88,123.0,44.1,50.4,Alluvial,34.3,1.57,-7.4,0.373,1.28,2018,6,28,179,19.0,4.623899371069182,217.5,2.7891156462585034,0.4097560975609756
2018,Gujarat,Surat,Kharif,Cotton,RCH-2,1.15,Irrigated,370.2,16.2,32.4,25.3,50.6,169,7.23,113.1,75.7,42.4,Sandy Loam,30.3,1.59,-1.4,0.762,1.26,2018,7,10,191,16.2,2.1905325443786983,231.20000000000002,1.4940554821664465,0.3748894783377542
2020,Madhya Pradesh,Ujjain,Kharif,Cotton,RCH-2,0.63,Irrigated,898.7,19.5,33.0,25.4,71.4,160,6.32,183.3,50.4,64.7,Black,44.2,2.28,16.3,0.799,2.03,2020,6,28,180,13.5,5.616875,298.40000000000003,3.6369047619047623,0.3529732678668849
2021,Gujarat,Ahmedabad,Kharif,Cotton,RCH-2,11.4,Rainfed,684.9,21.1,38.9,30.1,56.2,178,6.28,88.6,26.1,73.4,Alluvial,32.0,2.29,12.2,0.516,1.43,2021,7,7,188,17.799999999999997,3.847752808988764,188.1,3.3946360153256703,0.8284424379232507
2017,Maharashtra,Pune,Kharif,Soybean,NRC-86,0.67,Irrigated,600.9,15.2,30.4,21.0,63.0,124,7.04,140.4,69.5,81.8,Sandy Loam,38.0,1.47,9.6,0.686,1.66,2017,6,29,180,15.2,4.845967741935484,291.7,2.0201438848920863,0.5826210826210826
2017,Rajasthan,Jaipur,Rabi,Groundnut,TG-37A,4.33,Irrigated,805.0,16.5,30.3,24.9,71.2,130,6.09,83.1,8.0,32.8,Red Loam,44.4,2.35,-13.1,0.598,1.28,2017,10,30,303,13.8,6.1923076923076925,123.89999999999999,10.3875,0.39470517448856796
2018,Madhya Pradesh,Indore,Rabi,Maize,P-3396,11.2,Irrigated,686.4,18.8,35.9,26.7,71.6,108,6.58,95.9,42.2,51.4,Sandy Loam,52.1,3.8,10.0,0.712,3.41,2018,11,3,307,17.099999999999998,6.355555555555555,189.50000000000003,2.272511848341232,0.5359749739311782
2021,Karnataka,Dharwad,Kharif,Maize,P-3396,3.94,Irrigated,898.9,16.5,30.4,24.9,49.4,115,6.81,51.1,55.9,106.4,Loamy,46.6,5.3,7.2,0.825,3.54,2021,6,20,171,13.899999999999999,7.816521739130435,213.4,0.9141323792486584,2.0821917808219177
2023,Rajasthan,Kota,Kharif,Rice,BPT-5204,0.73,Rainfed,1056.3,24.3,39.3,31.6,70.6,138,5.67,124.3,27.1,39.0,Clay,20.8,4.1,7.0,0.663,2.3,2023,7,18,199,14.999999999999996,7.654347826086957,190.4,4.586715867158671,0.3137570394207562
2020,Karnataka,Mysuru,Rabi,Wheat,HD-3086,1.46,Rainfed,506.3,11.3,26.3,19.5,53.6,139,6.08,107.6,59.0,39.7,Loamy,22.6,4.25,2.4,0.578,2.12,2020,10,24,298,15.0,3.6424460431654677,206.3,1.823728813559322,0.3689591078066915
2022,Gujarat,Ahmedabad,Kharif,Maize,DHM-117,4.15,Rainfed,928.1,19.0,30.9,24.6,54.8,105,6.74,129.9,83.7,54.0,Sandy Loam,38.3,3.49,0.1,0.64,2.76,2022,6,1,152,11.899999999999999,8.83904761904762,267.6,1.5519713261648747,0.4157043879907621
2021,Karnataka,Mysuru,Kharif,Cotton,Bt-Cotton,3.3,Rainfed,610.4,15.2,29.9,23.8,53.8,166,7.55,114.6,75.2,63.9,Black,40.0,2.05,-2.1,0.558,1.29,2021,6,4,155,14.7,3.6771084337349396,253.70000000000002,1.5239361702127658,0.5575916230366492
2018,Maharashtra,Nashik,Kharif,Maize,DHM-117,5.71,Drip Irrigated,696.1,20.3,33.3,26.9,64.0,98,6.71,60.5,71.1,82.6,Loamy,65.0,3.67,11.7,0.689,2.04,2018,6,24,175,12.999999999999996,7.103061224489796,214.2,0.8509142053445852,1.365289256198347
2019,Punjab,Jalandhar,Kharif,Cotton,Bunny-Bt,6.32,Irrigated,761.0,17.3,32.0,26.2,72.5,179,6.38,173.8,45.4,56.1,Sandy Loam,38.2,1.89,0.6,0.654,1.61,2019,6,30,181,14.7,4.251396648044692,275.3,3.828193832599119,0.3227848101265823
2019,Gujarat,Ahmedabad,Rabi,Groundnut,Kadiri-6,0.87,Irrigated,492.0,17.3,32.2,25.4,58.0,113,6.91,99.0,47.1,63.3,Red Loam,43.5,1.96,5.0,0.715,1.77,2019,10,29,302,14.900000000000002,4.353982300884955,209.39999999999998,2.1019108280254777,0.6393939393939394
2023,Maharashtra,Nagpur,Kharif,Rice,BPT-5204,1.17,Irrigated,1060.7,22.5,34.2,27.9,98.0,150,6.23,106.7,29.6,8.4,Silty Loam,49.8,4.81,10.8,0.767,2.53,2023,7,7,188,11.700000000000003,7.0713333333333335,144.70000000000002,3.60472972972973,0.07872539831302718
2024,Gujarat,Surat,Kharif,Cotton,RCH-2,5.95,Rainfed,704.2,22.2,39.4,30.8,51.3,162,7.81,139.0,72.8,68.4,Alluvial,21.4,1.83,12.1,0.519,1.47,2024,7,21,203,17.2,4.346913580246913,280.20000000000005,1.9093406593406594,0.49208633093525184
2019,Rajasthan,Jodhpur,Kharif,Groundnut,Kadiri-6,3.54,Drip Irrigated,691.7,17.6,35.9,26.2,52.9,140,7.05,105.5,46.2,67.6,Loamy,43.7,2.04,-4.1,0.724,1.9,2019,6,3,154,18.299999999999997,4.940714285714286,219.29999999999998,2.2835497835497836,0.6407582938388625
2021,Karnataka,Mysuru,Rabi,Groundnut,TG-37A,22.41,Irrigated,722.1,18.5,31.5,23.7,66.0,118,6.51,116.8,47.6,78.9,Red Loam,63.2,2.14,5.8,0.775,1.14,2021,12,3,337,13.0,6.119491525423729,243.3,2.4537815126050417,0.6755136986301371
2017,Madhya Pradesh,Jabalpur,Kharif,Soybean,JS-335,15.04,Rainfed,740.5,14.7,29.6,23.6,66.6,98,5.93,126.9,83.5,84.6,Black,42.2,2.21,-0.6,0.505,1.06,2017,7,17,198,14.900000000000002,7.5561224489795915,295.0,1.5197604790419161,0.6666666666666666
2017,Gujarat,Ahmedabad,Rabi,Maize,DHM-117,6.89,Rainfed,783.0,16.4,30.2,24.6,45.2,108,6.21,112.8,57.0,79.0,Silty Loam,33.9,5.21,-0.4,0.786,2.71,2017,11,4,308,13.8,7.25,248.8,1.9789473684210526,0.700354609929078
2025,Karnataka,Belagavi,Rabi,Wheat,HD-3086,0.43,Rainfed,290.2,21.1,33.7,27.3,50.5,149,7.24,154.3,76.7,60.9,Loamy,24.5,3.4,-2.8,0.681,1.78,2025,10,23,296,12.600000000000001,1.9476510067114092,291.9,2.0117340286831813,0.39468567725210624
2021,Gujarat,Ahmedabad,Kharif,Soybean,NRC-37,5.56,Irrigated,793.2,17.6,37.3,27.0,92.3,125,6.8,130.4,66.9,117.0,Sandy Loam,40.7,1.88,3.8,0.787,0.94,2021,6,17,168,19.699999999999996,6.3456,314.3,1.9491778774289985,0.8972392638036809
2017,Rajasthan,Jodhpur,Kharif,Rice,Swarna,1.78,Irrigated,1203.0,19.0,33.3,25.1,82.2,137,6.6,59.7,28.3,32.3,Clay Loam,44.1,4.04,4.8,0.548,2.54,2017,6,9,160,14.299999999999997,8.781021897810218,120.3,2.1095406360424027,0.541038525963149
2019,Maharashtra,Nashik,Kharif,Maize,HQPM-1,1.41,Irrigated,578.8,14.7,32.3,23.1,59.6,112,6.31,132.9,44.3,86.0,Loamy,31.5,4.27,-7.2,0.549,2.75,2019,7,9,190,17.599999999999998,5.167857142857143,263.2,3.0000000000000004,0.6471030850263355
2020,Gujarat,Banaskantha,Kharif,Maize,P-3396,1.01,Rainfed,664.8,15.0,31.4,23.3,60.3,117,7.29,102.2,32.9,57.4,Sandy Loam,18.0,3.78,3.2,0.562,2.18,2020,7,22,204,16.4,5.682051282051281,192.5,3.1063829787234045,0.5616438356164384
2023,Gujarat,Ahmedabad,Rabi,Wheat,GW-322,0.78,Drip Irrigated,401.8,18.7,29.7,24.2,51.7,136,6.42,119.2,16.4,29.9,Loamy,33.3,3.84,2.3,0.876,3.15,2023,11,23,327,11.0,2.9544117647058825,165.5,7.26829268292683,0.2508389261744966
2021,Gujarat,Kheda,Kharif,Soybean,NRC-86,1.56,Rainfed,527.0,13.7,29.6,21.3,57.8,120,5.98,148.8,8.0,93.2,Sandy Loam,29.7,2.54,17.6,0.627,1.34,2021,6,1,152,15.900000000000002,4.391666666666667,250.0,18.6,0.6263440860215054
2024,Gujarat,Surat,Rabi,Maize,DHM-117,5.91,Drip Irrigated,612.5,15.9,30.2,22.6,69.4,103,6.18,138.8,43.4,34.9,Silty Loam,37.0,4.12,9.7,0.48,3.45,2024,12,7,342,14.299999999999999,5.946601941747573,217.10000000000002,3.1981566820276504,0.2514409221902017
2022,Karnataka,Dharwad,Kharif,Soybean,JS-335,0.73,Rainfed,989.8,17.0,32.1,26.1,73.9,108,6.71,144.5,59.9,108.6,Loamy,31.0,1.28,5.5,0.695,1.36,2022,6,4,155,15.100000000000001,9.164814814814815,313.0,2.4123539232053424,0.7515570934256055
2025,Madhya Pradesh,Ujjain,Kharif,Cotton,RCH-2,0.63,Rainfed,666.4,20.0,34.4,25.3,72.6,150,6.66,128.7,63.6,53.7,Black,8.0,2.17,-4.4,0.55,0.63,2025,7,22,203,14.399999999999999,4.442666666666667,246.0,2.023584905660377,0.41724941724941733
2017,Karnataka,Dharwad,Kharif,Cotton,Bt-Cotton,18.56,Rainfed,769.2,19.3,37.1,28.1,53.1,178,6.28,96.5,19.6,81.6,Alluvial,16.6,2.1,4.3,0.775,1.08,2017,6,4,155,17.8,4.321348314606742,197.7,4.923469387755102,0.8455958549222797
2023,Karnataka,Dharwad,Rabi,Groundnut,GG-20,3.61,Rainfed,777.1,19.9,31.9,25.5,59.8,101,6.51,50.8,69.5,60.2,Loamy,39.1,2.33,1.3,0.574,1.22,2023,11,23,327,12.0,7.694059405940594,180.5,0.7309352517985611,1.1850393700787403
2025,Maharashtra,Kolhapur,Kharif,Maize,DHM-117,0.69,Irrigated,779.1,18.2,34.9,25.7,43.9,101,5.75,153.9,54.9,28.4,Sandy Loam,44.6,3.86,3.2,0.755,3.16,2025,7,13,194,16.7,7.713861386138614,237.20000000000002,2.8032786885245904,0.18453541260558803
2021,Gujarat,Ahmedabad,Rabi,Maize,DHM-117,8.12,Rainfed,633.8,16.8,29.9,21.8,62.4,126,6.6,126.6,56.2,78.2,Loamy,29.4,4.69,0.9,0.583,3.18,2021,11,9,313,13.099999999999998,5.03015873015873,261.0,2.2526690391459074,0.6176935229067931
2024,Gujarat,Banaskantha,Kharif,Soybean,NRC-37,8.92,Irrigated,852.7,18.0,32.7,23.5,62.9,90,6.98,124.0,40.4,43.9,Sandy Loam,43.9,1.65,10.1,0.685,1.41,2024,6,22,174,14.700000000000003,9.474444444444446,208.3,3.0693069306930694,0.3540322580645161
2025,Karnataka,Mysuru,Rabi,Maize,P-3396,2.55,Rainfed,966.3,14.9,30.0,21.3,37.1,98,6.47,117.9,58.8,96.5,Loamy,29.6,4.28,3.2,0.581,1.79,2025,10,30,303,15.1,9.860204081632652,273.2,2.0051020408163267,0.8184902459711619
2025,Punjab,Bathinda,Rabi,Wheat,HD-3086,3.04,Rainfed,937.9,12.9,26.0,20.8,57.2,127,6.8,118.6,59.2,65.4,Loamy,37.1,4.01,-4.4,0.647,1.39,2025,11,19,323,13.1,7.38503937007874,243.20000000000002,2.003378378378378,0.5514333895446881
2018,Karnataka,Belagavi,Rabi,Maize,P-3396,6.86,Rainfed,743.6,24.9,40.6,30.3,53.2,95,7.14,37.2,17.0,38.8,Silty Loam,21.2,4.96,3.4,0.575,2.01,2018,12,12,346,15.700000000000003,7.827368421052632,93.0,2.1882352941176473,1.0430107526881718
2025,Karnataka,Kalaburagi,Kharif,Rice,Swarna,20.38,Drip Irrigated,1379.7,26.4,41.0,32.9,70.8,110,6.89,88.2,35.1,67.0,Clay,35.7,5.5,-1.2,0.716,3.06,2025,7,23,204,14.600000000000001,12.542727272727273,190.3,2.5128205128205128,0.7596371882086168
2023,Punjab,Ludhiana,Kharif,Soybean,NRC-86,6.55,Drip Irrigated,974.6,18.6,35.7,27.8,62.5,91,6.44,88.6,96.9,74.8,Sandy Loam,43.7,2.19,-6.0,0.747,1.35,2023,7,29,210,17.1,10.709890109890111,260.3,0.914344685242518,0.8442437923250564
2025,Karnataka,Kalaburagi,Kharif,Rice,Pusa-44,0.45,Irrigated,1419.5,23.3,38.1,30.4,77.5,135,5.9,100.9,56.1,25.2,Clay,41.5,5.2,-0.1,0.887,3.7,2025,6,19,170,14.8,10.514814814814814,182.2,1.7985739750445633,0.24975222993062435
2022,Gujarat,Surat,Kharif,Rice,Swarna,2.18,Irrigated,955.3,21.6,36.2,27.4,74.5,131,5.9,84.7,74.8,67.0,Silty Loam,35.7,3.24,10.3,0.767,3.61,2022,7,30,211,14.600000000000001,7.29236641221374,226.5,1.1323529411764706,0.7910271546635183
2022,Punjab,Jalandhar,Rabi,Wheat,HD-3086,0.77,Drip Irrigated,611.0,10.7,28.5,19.0,55.9,127,5.47,46.8,43.4,75.0,Clay Loam,41.2,3.68,9.4,0.57,2.13,2022,11,21,325,17.8,4.811023622047244,165.2,1.0783410138248848,1.6025641025641026
2020,Gujarat,Banaskantha,Kharif,Groundnut,Kadiri-6,2.44,Drip Irrigated,544.3,22.4,35.3,27.6,47.3,140,7.7,25.0,27.0,65.0,Loamy,42.4,2.38,-3.6,0.707,1.24,2020,6,24,176,12.899999999999999,3.8878571428571425,117.0,0.9259259259259259,2.6
2022,Karnataka,Kalaburagi,Kharif,Cotton,Bt-Cotton,4.29,Irrigated,1131.3,24.1,39.0,33.3,52.9,173,7.1,106.6,45.9,66.9,Alluvial,36.9,2.02,-6.8,0.751,0.79,2022,6,16,167,14.899999999999999,6.539306358381503,219.4,2.3224400871459694,0.6275797373358349
2024,Rajasthan,Kota,Rabi,Wheat,GW-322,1.61,Rainfed,433.6,14.2,30.8,21.1,82.0,130,7.45,40.1,30.2,8.0,Loamy,31.3,4.14,-3.0,0.536,1.18,2024,12,13,348,16.6,3.3353846153846156,78.3,1.3278145695364238,0.199501246882793
2021,Gujarat,Junagadh,Kharif,Soybean,JS-335,6.97,Rainfed,654.9,14.9,27.4,22.1,76.7,120,7.82,181.1,76.8,49.1,Black,10.2,1.68,0.6,0.532,0.64,2021,6,9,160,12.499999999999998,5.4575,307.0,2.3580729166666665,0.2711209276642739
2019,Madhya Pradesh,Bhopal,Kharif,Cotton,Bunny-Bt,3.59,Irrigated,829.3,21.3,37.7,27.6,59.8,152,6.02,71.4,42.0,87.2,Alluvial,38.8,2.07,-2.8,0.71,1.43,2019,7,10,191,16.400000000000002,5.455921052631578,200.60000000000002,1.7000000000000002,1.2212885154061623
2019,Maharashtra,Pune,Kharif,Rice,Swarna,18.98,Rainfed,967.9,16.6,31.3,25.7,90.9,126,6.27,135.7,60.8,56.6,Silty Loam,28.1,3.3,-6.4,0.574,2.54,2019,7,23,204,14.7,7.681746031746032,253.1,2.231907894736842,0.417096536477524
2020,Gujarat,Junagadh,Rabi,Wheat,HD-2967,4.72,Drip Irrigated,518.6,14.8,28.6,22.9,65.1,128,6.13,100.1,78.5,67.0,Loamy,43.5,3.15,0.4,0.735,2.85,2020,11,12,317,13.8,4.0515625,245.6,1.2751592356687897,0.6693306693306693
2022,Maharashtra,Nashik,Rabi,Wheat,HD-3086,1.22,Irrigated,180.0,10.3,25.0,18.3,55.9,139,7.48,116.8,48.2,90.5,Loamy,39.0,3.36,-5.0,0.798,2.13,2022,12,6,340,14.7,1.2949640287769784,255.5,2.4232365145228214,0.7748287671232877
2018,Punjab,Amritsar,Kharif,Groundnut,Kadiri-6,0.79,Rainfed,600.1,17.4,29.9,22.6,75.1,128,6.62,124.5,46.2,80.0,Sandy Loam,31.4,2.12,3.5,0.421,1.25,2018,7,23,204,12.5,4.68828125,250.7,2.6948051948051948,0.642570281124498
2019,Maharashtra,Pune,Kharif,Rice,Pusa-44,7.54,Rainfed,1351.5,21.8,39.1,29.0,69.4,141,5.58,45.4,47.1,103.4,Clay Loam,29.4,3.98,-6.6,0.724,2.56,2019,6,22,173,17.3,9.585106382978724,195.9,0.9639065817409765,2.2775330396475773
2021,Madhya Pradesh,Indore,Kharif,Rice,BPT-5204,13.11,Irrigated,1430.2,20.8,38.5,28.1,64.1,118,6.21,146.5,57.0,40.3,Clay,30.8,4.28,21.5,0.774,4.24,2021,6,4,155,17.7,12.120338983050848,243.8,2.5701754385964914,0.2750853242320819
2024,Karnataka,Kalaburagi,Kharif,Rice,Swarna,0.68,Irrigated,1135.2,15.2,29.7,22.7,93.2,132,7.28,88.4,76.0,80.5,Clay Loam,42.6,5.01,-0.7,0.778,2.74,2024,7,4,186,14.5,8.6,244.9,1.1631578947368422,0.9106334841628959
2019,Madhya Pradesh,Indore,Kharif,Soybean,JS-335,8.48,Irrigated,948.1,16.9,34.0,24.8,79.9,105,8.13,64.5,95.8,50.8,Black,33.8,2.04,-3.6,0.622,0.71,2019,6,2,153,17.1,9.029523809523809,211.10000000000002,0.6732776617954072,0.7875968992248061
2017,Maharashtra,Pune,Rabi,Wheat,HD-3086,15.87,Drip Irrigated,666.1,14.5,30.8,21.1,57.4,130,6.96,92.2,74.9,79.1,Clay Loam,44.2,3.11,9.9,0.768,3.1,2017,12,2,336,16.3,5.123846153846154,246.20000000000002,1.2309746328437916,0.8579175704989153
2020,Rajasthan,Kota,Kharif,Cotton,RCH-2,1.36,Drip Irrigated,257.0,21.7,36.8,27.2,55.5,153,7.45,117.1,38.2,80.2,Black,41.1,2.57,5.5,0.71,1.28,2020,6,10,162,15.099999999999998,1.6797385620915033,235.5,3.06544502617801,0.6848847139197268
2018,Karnataka,Mandya,Kharif,Rice,Swarna,1.28,Rainfed,1501.2,15.4,30.7,23.6,75.8,113,6.63,97.9,48.5,77.2,Clay Loam,22.1,3.92,-0.9,0.695,2.69,2018,7,28,209,15.299999999999999,13.28495575221239,223.60000000000002,2.0185567010309278,0.7885597548518897
